12	14	5184	100	699,331	20,87	2,98	40,887
14	59	24696	100	704,207	23,52	3,34	170,785
18	32	17496	100	701,078	21,72	3,10	153,220
20	96	57600	100	693,040	17,18	2,48	578,816
12	29	13478	100	699,109	18,95	2,71	73,148
14	76	41278	100	695,939	17,98	2,58	269,033
18	54	37908	100	697,451	16,88	2,42	314,914
20	120	93600	100	693,085	17,24	2,49	891,637
12	43	24883	100	690,314	13,77	2,00	128,041
16	19	14746	100	701,333	29,74	4,24	110,836
18	76	65318	100	696,695	17,00	2,44	562,957
10	18	10260	100	689,927	17,70	2,57	41,047
12	58	39398	100	693,686	16,24	2,34	199,830
16	38	35021	100	696,101	15,79	2,27	262,214
18	97	99727	100	695,386	16,48	2,37	827,027
10	30	19800	100	689,927	17,70	2,57	75,250
12	72	57024	100	693,686	16,24	2,34	285,038
16	58	60826	100	697,899	28,28	4,05	446,946
20	24	31680	100	699,368	22,51	3,22	325,510
10	42	31500	100	691,669	22,59	3,27	119,617
14	25	26460	100	711,533	34,58	4,86	178,634
16	77	92160	100	695,990	15,64	2,25	694,822
20	48	72000	100	694,253	16,24	2,34	688,031
10	54	45360	100	685,881	13,64	1,99	176,651
14	42	49392	100	701,582	21,07	3,00	354,909
12	14	933	100	711,094	39,73	5,59	19,502
14	59	5186	100	711,465	33,99	4,78	45,606
18	32	4724	100	703,097	29,80	4,24	45,732
20	96	17280	100	693,040	17,18	2,48	176,733
12	29	2239	100	705,941	25,70	3,64	14,672
14	76	8002	100	697,640	20,86	2,99	57,112
18	54	9448	100	697,810	18,69	2,68	85,178
20	120	25920	100	694,141	20,28	2,92	259,988
12	43	3919	100	690,314	13,77	2,00	22,192
16	19	3097	100	703,196	32,38	4,60	24,018
18	76	15431	100	696,695	17,00	2,44	137,287
10	18	1296	100	696,638	40,65	5,83	5,380
12	58	5972	100	693,686	16,24	2,34	29,859
16	38	7078	100	698,251	19,76	2,83	53,713
18	97	22675	100	696,724	18,80	2,70	167,490
