10	24	7200	100	688,290	19,71	2,86	34,698
12	65	23328	100	693,761	21,54	3,10	125,485
16	48	23040	100	698,687	16,62	2,38	175,577
18	108	58320	100	696,813	13,86	1,99	529,588
10	36	14040	100	689,927	17,70	2,57	55,286
14	17	9173	100	708,588	35,95	5,07	62,849
16	67	41933	100	692,099	13,26	1,92	313,598
20	36	28080	100	694,264	17,95	2,59	282,185
10	48	23040	100	695,330	36,27	5,22	87,651
14	34	22579	100	705,526	33,84	4,80	170,011
16	86	66355	100	697,470	18,04	2,59	491,952
20	60	57600	100	692,211	13,76	1,99	572,485
10	60	34200	100	685,881	13,64	1,99	131,089
14	50	40219	100	693,546	13,01	1,88	251,938
18	22	22162	100	698,456	20,07	2,87	196,143
20	84	95760	100	691,032	12,61	1,82	911,752
12	22	17107	100	692,322	18,36	2,65	86,696
14	67	62093	100	698,097	19,48	2,79	395,301
18	43	51322	100	695,103	15,93	2,29	437,920
20	108	142560	100	694,309	18,11	2,61	1393,156
12	36	32400	100	695,624	21,55	3,10	167,284
14	84	88200	100	693,546	13,01	1,88	559,034
18	65	87480	100	693,155	11,40	1,64	727,335
10	12	10080	100	685,881	13,64	1,99	37,857
12	50	50803	100	690,314	13,77	2,00	254,443
10	24	1080	100	688,290	19,71	2,86	14,049
12	65	4199	100	698,198	37,17	5,32	28,295
16	48	5530	100	700,836	20,24	2,89	42,262
18	108	15746	100	696,668	14,65	2,10	143,442
10	36	1944	100	691,669	22,59	3,27	7,910
14	17	1778	100	716,898	43,91	6,12	12,681
16	67	9290	100	694,079	18,12	2,61	72,717
20	36	7776	100	698,219	28,24	4,04	82,774
10	48	3024	100	695,330	36,27	5,22	11,467
14	34	4149	100	715,481	41,12	5,75	34,337
16	86	13935	100	697,470	18,04	2,59	106,691
20	60	15120	100	692,211	13,76	1,99	149,680
10	60	4320	100	696,488	35,56	5,11	15,811
14	50	7112	100	698,707	22,35	3,20	46,254
18	22	5039	100	698,456	20,07	2,87	46,570
20	84	24192	100	691,032	12,61	1,82	224,800
