10	42	12600	100	691,669	22,59	3,27	62,404
14	25	10584	100	711,533	34,58	4,86	77,669
16	77	36864	100	698,679	26,37	3,77	295,968
20	48	28800	100	694,253	16,24	2,34	300,651
10	54	21060	100	688,290	19,71	2,86	85,666
14	42	22932	100	701,582	21,07	3,00	171,438
16	96	59904	100	696,139	19,36	2,78	453,279
20	72	56160	100	693,040	17,18	2,48	541,347
12	14	8294	100	699,331	20,87	2,98	44,991
14	59	39514	100	702,518	22,14	3,15	261,075
18	32	27994	100	700,979	21,57	3,08	241,317
20	96	92160	100	693,040	17,18	2,48	872,649
12	29	19699	100	699,109	18,95	2,71	105,194
14	76	60329	100	693,546	13,01	1,88	377,211
18	54	55404	100	697,451	16,88	2,42	463,465
20	120	136800	100	693,085	17,24	2,49	1276,691
12	43	34214	100	690,314	13,77	2,00	167,491
16	19	20275	100	701,333	29,74	4,24	151,199
18	76	89813	100	696,695	17,00	2,44	751,968
10	18	13500	100	689,927	17,70	2,57	52,379
12	58	51840	100	693,686	16,24	2,34	255,935
16	38	46080	100	696,101	15,79	2,27	335,208
18	97	131220	100	695,386	16,48	2,37	1072,363
10	30	25200	100	689,927	17,70	2,57	92,275
10	42	1890	100	698,897	43,02	6,16	24,541
14	25	2223	100	718,460	48,51	6,75	19,821
16	77	8847	100	703,981	34,73	4,93	78,129
20	48	8640	100	696,674	19,70	2,83	94,904
10	54	2916	100	697,767	42,43	6,08	12,091
14	42	4445	100	712,450	34,23	4,80	36,041
16	96	13271	100	696,139	19,36	2,78	107,704
20	72	15552	100	693,040	17,18	2,48	160,881
12	14	1306	100	705,798	22,92	3,25	8,465
14	59	7261	100	704,730	25,81	3,66	53,972
18	32	6613	100	701,078	21,72	3,10	59,796
20	96	24192	100	693,040	17,18	2,48	246,228
12	29	2986	100	699,109	18,95	2,71	17,431
14	76	10669	100	697,640	20,86	2,99	68,597
18	54	12597	100	696,842	15,96	2,29	97,569
20	120	34560	100	693,085	17,24	2,49	266,047
