10	20	250	100	713,358	41,61	5,83	12,882
10	8	750	100	705,350	37,61	5,33	11,636
10	16	1000	100	691,669	22,59	3,27	5,189
10	4	2000	100	697,981	24,86	3,56	9,313
10	12	2500	100	685,881	13,64	1,99	9,751
10	20	3000	100	694,512	23,34	3,36	12,485
10	8	4000	100	702,284	36,57	5,21	16,388
10	16	4500	100	691,669	22,59	3,27	17,450
15	6	375	100	770,980	33,47	4,34	4,992
15	18	750	100	740,760	53,87	7,27	8,053
15	30	1125	100	726,605	52,20	7,18	10,818
15	12	2250	100	734,582	32,56	4,43	22,263
15	24	3000	100	706,685	30,41	4,30	22,957
15	6	4500	100	743,167	38,01	5,11	45,658
15	18	5250	100	721,314	39,25	5,44	45,303
15	30	6000	100	703,825	30,01	4,26	45,613
15	12	7500	100	727,104	30,44	4,19	67,771
20	32	500	100	725,393	48,72	6,72	6,098
20	8	1500	100	710,368	35,81	5,04	17,942
20	24	2000	100	715,043	46,16	6,46	23,449
20	40	3000	100	706,398	40,37	5,72	31,153
20	16	5000	100	701,924	22,19	3,16	53,535
20	32	6000	100	696,004	15,38	2,21	63,134
20	8	8000	100	708,395	28,42	4,01	87,756
20	24	9000	100	700,998	23,90	3,41	96,080
20	40	10000	100	696,015	22,11	3,18	102,338
25	20	1250	100	747,907	49,01	6,55	21,412
25	40	1875	100	743,165	56,71	7,63	30,862
25	10	3750	100	725,704	53,22	7,33	60,993
25	30	5000	100	716,832	29,26	4,08	81,445
25	50	6250	100	719,781	49,67	6,90	97,878
25	20	8750	100	714,279	37,58	5,26	142,006
25	40	10000	100	711,801	32,51	4,57	157,909
25	10	12500	100	717,169	36,77	5,13	192,258
